Index	Plate	Plate ID	Row	Column	Compound A	Conc. A [uM]	Compound B	Conc. B [uM]	Well Type	Masked	Well Tags	Timestamp	Raw	Normalized
1	1	ETECS03 HL60_1	A	1		-		-	Compound			02.03.2021 01:56:36	1385240	18.54451
2	1	ETECS03 HL60_1	A	2		-		-	Compound			02.03.2021 01:56:36	1319560	12.92382
3	1	ETECS03 HL60_1	A	3		-		-	Compound			02.03.2021 01:56:36	1493120	27.77654
4	1	ETECS03 HL60_1	A	4		-		-	Compound			02.03.2021 01:56:36	1308720	11.99617
5	1	ETECS03 HL60_1	A	5		-		-	Compound			02.03.2021 01:56:36	1393840	19.28047
6	1	ETECS03 HL60_1	A	6		-		-	Compound			02.03.2021 01:56:36	1618000	38.46338
7	1	ETECS03 HL60_1	A	7		-		-	Compound			02.03.2021 01:56:36	1475160	26.23958
8	1	ETECS03 HL60_1	A	8		-		-	Compound			02.03.2021 01:56:36	1426680	22.09081
9	1	ETECS03 HL60_1	A	9		-		-	Compound			02.03.2021 01:56:36	1204760	3.099594
10	1	ETECS03 HL60_1	A	10		-		-	Compound			02.03.2021 01:56:36	1170400	0.159173
11	1	ETECS03 HL60_1	A	11		-		-	Compound			02.03.2021 01:56:36	1134240	-2.935287
12	1	ETECS03 HL60_1	A	12		-		-	Compound			02.03.2021 01:56:36	1046400	-10.45236
13	1	ETECS03 HL60_1	A	13		-		-	Compound			02.03.2021 01:56:36	1166480	-0.1762884
14	1	ETECS03 HL60_1	A	14		-		-	Compound			02.03.2021 01:56:36	1341000	14.75859
15	1	ETECS03 HL60_1	A	15		-		-	Compound			02.03.2021 01:56:36	1083280	-7.296284
16	1	ETECS03 HL60_1	A	16		-		-	Compound			02.03.2021 01:56:36	1128160	-3.455594
17	1	ETECS03 HL60_1	A	17		-		-	Compound			02.03.2021 01:56:36	1159680	-0.7582111
18	1	ETECS03 HL60_1	A	18		-		-	Compound			02.03.2021 01:56:36	1008440	-13.70086
19	1	ETECS03 HL60_1	A	19		-		-	Compound			02.03.2021 01:56:36	996880	-14.69013
20	1	ETECS03 HL60_1	A	20		-		-	Compound			02.03.2021 01:56:36	1137800	-2.630633
21	1	ETECS03 HL60_1	A	21		-		-	Compound			02.03.2021 01:56:36	1026880	-12.12282
22	1	ETECS03 HL60_1	A	22		-		-	Compound			02.03.2021 01:56:36	1275480	9.151591
23	1	ETECS03 HL60_1	A	23		-		-	Compound			02.03.2021 01:56:36	1113600	-4.701593
24	1	ETECS03 HL60_1	A	24		-		-	Compound			02.03.2021 01:56:36	1017800	-12.89986
25	1	ETECS03 HL60_1	B	1		-		-	Compound			02.03.2021 01:56:36	1715880	46.83965
26	1	ETECS03 HL60_1	B	2	SW337296-1	50	SW337295-1	8	Compound			02.03.2021 01:56:36	63880	-94.53335
27	1	ETECS03 HL60_1	B	3	SW337296-1	50	SW337295-1	6.666667	Compound			02.03.2021 01:56:36	73240	-93.73235
28	1	ETECS03 HL60_1	B	4	SW337296-1	50	SW337295-1	5.555555	Compound			02.03.2021 01:56:36	77560	-93.36266
