Index	Plate	Plate ID	Row	Column	Compound A	Conc. A [uM]	Compound B	Conc. B [uM]	Well Type	Masked	Well Tags	Timestamp	Raw	Normalized
45	1	ETECS03 Kasumi1_1	B	21	SW198601-4	0.00176	SW219672-2	20	Compound			26.04.2021 10:48:21	25320	-99.10018
46	1	ETECS03 Kasumi1_1	B	22	SW198601-4	0.000879	SW219672-2	20	Compound			26.04.2021 10:48:21	24800	-99.11866
47	1	ETECS03 Kasumi1_1	B	23	SW198601-4	0	SW219672-2	20	Compound			26.04.2021 10:48:21	33160	-98.82156
48	1	ETECS03 Kasumi1_1	B	24		-		-	Compound			26.04.2021 10:48:21	1651400	-41.31277
49	1	ETECS03 Kasumi1_1	C	1		-		-	Compound			26.04.2021 10:48:21	2956360	5.062724
50	1	ETECS03 Kasumi1_1	C	2	SW198601-4	0.75	SW197795-10	0.321	Compound			26.04.2021 10:48:21	816080	-70.99826
51	1	ETECS03 Kasumi1_1	C	3	SW198601-4	0.225	SW197795-10	0.321	Compound			26.04.2021 10:48:21	825800	-70.65283
52	1	ETECS03 Kasumi1_1	C	4	SW198601-4	0.113	SW197795-10	0.321	Compound			26.04.2021 10:48:21	944360	-66.43946
53	1	ETECS03 Kasumi1_1	C	5	SW198601-4	0.0563	SW197795-10	0.321	Compound			26.04.2021 10:48:21	933400	-66.82896
54	1	ETECS03 Kasumi1_1	C	6	SW198601-4	0.0281	SW197795-10	0.321	Compound			26.04.2021 10:48:21	926880	-67.06066
55	1	ETECS03 Kasumi1_1	C	7	SW198601-4	0.0141	SW197795-10	0.321	Compound			26.04.2021 10:48:21	1325400	-52.89811
56	1	ETECS03 Kasumi1_1	C	8	SW198601-4	0.00703	SW197795-10	0.321	Compound			26.04.2021 10:48:21	1355240	-51.83766
57	1	ETECS03 Kasumi1_1	C	9	SW198601-4	0.00352	SW197795-10	0.321	Compound			26.04.2021 10:48:21	975040	-65.34916
58	1	ETECS03 Kasumi1_1	C	10	SW198601-4	0.00176	SW197795-10	0.321	Compound			26.04.2021 10:48:21	1306040	-53.58612
59	1	ETECS03 Kasumi1_1	C	11	SW198601-4	0.000879	SW197795-10	0.321	Compound			26.04.2021 10:48:21	1773000	-36.99136
