Index	Plate	Plate ID	Row	Column	Compound A	Conc. A [uM]	Compound B	Conc. B [uM]	Well Type	Masked	Well Tags	Timestamp	Raw	Normalized
61	1	ETECS02 Kasumi1_1	C	13	SW196654-6	3.125	SW197516-3	0.0025	Compound			21.01.2020 04:35:00	2529360	-67.06247
62	1	ETECS02 Kasumi1_1	C	14	SW196654-6	1.5625	SW197516-3	0.0025	Compound			21.01.2020 04:35:00	2524080	-67.13696
63	1	ETECS02 Kasumi1_1	C	15	SW196654-6	7.81E-01	SW197516-3	0.0025	Compound			21.01.2020 04:35:00	2439240	-68.33396
64	1	ETECS02 Kasumi1_1	C	16	SW196654-6	0	SW197516-3	0.0025	Compound			21.01.2020 04:35:00	3184960	-57.81267
65	1	ETECS02 Kasumi1_1	C	17	SW196654-6	50	SW198953-3	0.0111	Compound			21.01.2020 04:35:00	1715840	-78.54035
66	1	ETECS02 Kasumi1_1	C	18	SW196654-6	25	SW198953-3	0.0111	Compound			21.01.2020 04:35:00	2163560	-72.22351
67	1	ETECS02 Kasumi1_1	C	19	SW196654-6	12.5	SW198953-3	0.0111	Compound			21.01.2020 04:35:00	2107280	-73.01756
68	1	ETECS02 Kasumi1_1	C	20	SW196654-6	6.25	SW198953-3	0.0111	Compound			21.01.2020 04:35:00	2468560	-67.92029
69	1	ETECS02 Kasumi1_1	C	21	SW196654-6	3.125	SW198953-3	0.0111	Compound			21.01.2020 04:35:00	2589840	-66.20916
70	1	ETECS02 Kasumi1_1	C	22	SW196654-6	1.5625	SW198953-3	0.0111	Compound			21.01.2020 04:35:00	2769960	-63.66787
71	1	ETECS02 Kasumi1_1	C	23	SW196654-6	7.81E-01	SW198953-3	0.0111	Compound			21.01.2020 04:35:00	2772040	-63.63852
72	1	ETECS02 Kasumi1_1	C	24	SW196654-6	0	SW198953-3	0.0111	Compound			21.01.2020 04:35:00	3592760	-52.05906
73	1	ETECS02 Kasumi1_1	D	1	SW196654-6	50	SW196654-6	6.25	Compound			21.01.2020 04:35:00	3937000	-47.2022
74	1	ETECS02 Kasumi1_1	D	2	SW196654-6	25	SW196654-6	6.25	Compound			21.01.2020 04:35:00	4267640	-42.53723
75	1	ETECS02 Kasumi1_1	D	3	SW196654-6	12.5	SW196654-6	6.25	Compound			21.01.2020 04:35:00	4203280	-43.44528
76	1	ETECS02 Kasumi1_1	D	4	SW196654-6	6.25	SW196654-6	6.25	Compound			21.01.2020 04:35:00	4687280	-36.61657
77	1	ETECS02 Kasumi1_1	D	5	SW196654-6	3.125	SW196654-6	6.25	Compound			21.01.2020 04:35:00	4663600	-36.95067
78	1	ETECS02 Kasumi1_1	D	6	SW196654-6	1.5625	SW196654-6	6.25	Compound			21.01.2020 04:35:00	4496000	-39.31532
79	1	ETECS02 Kasumi1_1	D	7	SW196654-6	7.81E-01	SW196654-6	6.25	Compound			21.01.2020 04:35:00	4347800	-41.40626
80	1	ETECS02 Kasumi1_1	D	8	SW196654-6	0	SW196654-6	6.25	Compound			21.01.2020 04:35:00	4930360	-33.18698
81	1	ETECS02 Kasumi1_1	D	9	SW196654-6	50	SW197516-3	0.0013	Compound			21.01.2020 04:35:00	3223920	-57.26299
82	1	ETECS02 Kasumi1_1	D	10	SW196654-6	25	SW197516-3	0.0013	Compound			21.01.2020 04:35:00	3787640	-49.30951
83	1	ETECS02 Kasumi1_1	D	11	SW196654-6	12.5	SW197516-3	0.0013	Compound			21.01.2020 04:35:00	3946040	-47.07466
84	1	ETECS02 Kasumi1_1	D	12	SW196654-6	6.25	SW197516-3	0.0013	Compound			21.01.2020 04:35:00	3806000	-49.05047
85	1	ETECS02 Kasumi1_1	D	13	SW196654-6	3.125	SW197516-3	0.0013	Compound			21.01.2020 04:35:00	3875640	-48.06792
86	1	ETECS02 Kasumi1_1	D	14	SW196654-6	1.5625	SW197516-3	0.0013	Compound			21.01.2020 04:35:00	4104760	-44.83529
87	1	ETECS02 Kasumi1_1	D	15	SW196654-6	7.81E-01	SW197516-3	0.0013	Compound			21.01.2020 04:35:00	4200200	-43.48874
88	1	ETECS02 Kasumi1_1	D	16	SW196654-6	0	SW197516-3	0.0013	Compound			21.01.2020 04:35:00	5056000	-31.41433
89	1	ETECS02 Kasumi1_1	D	17	SW196654-6	50	SW198953-3	0.0037	Compound			21.01.2020 04:35:00	2920040	-61.5504
90	1	ETECS02 Kasumi1_1	D	18	SW196654-6	25	SW198953-3	0.0037	Compound			21.01.2020 04:35:00	3517040	-53.12738
91	1	ETECS02 Kasumi1_1	D	19	SW196654-6	12.5	SW198953-3	0.0037	Compound			21.01.2020 04:35:00	3718120	-50.29036
92	1	ETECS02 Kasumi1_1	D	20	SW196654-6	6.25	SW198953-3	0.0037	Compound			21.01.2020 04:35:00	3936720	-47.20615
93	1	ETECS02 Kasumi1_1	D	21	SW196654-6	3.125	SW198953-3	0.0037	Compound			21.01.2020 04:35:00	3874520	-48.08373
94	1	ETECS02 Kasumi1_1	D	22	SW196654-6	1.5625	SW198953-3	0.0037	Compound			21.01.2020 04:35:00	4148640	-44.21619
95	1	ETECS02 Kasumi1_1	D	23	SW196654-6	7.81E-01	SW198953-3	0.0037	Compound			21.01.2020 04:35:00	3815720	-48.91333
96	1	ETECS02 Kasumi1_1	D	24	SW196654-6	0	SW198953-3	0.0037	Compound			21.01.2020 04:35:00	5601880	-23.71256
97	1	ETECS02 Kasumi1_1	E	1	SW196654-6	50	SW196654-6	3.125	Compound			21.01.2020 04:35:00	3476640	-53.69738
98	1	ETECS02 Kasumi1_1	E	2	SW196654-6	25	SW196654-6	3.125	Compound			21.01.2020 04:35:00	4153600	-44.14621
99	1	ETECS02 Kasumi1_1	E	3	SW196654-6	12.5	SW196654-6	3.125	Compound			21.01.2020 04:35:00	4565000	-38.34181
100	1	ETECS02 Kasumi1_1	E	4	SW196654-6	6.25	SW196654-6	3.125	Compound			21.01.2020 04:35:00	4446360	-40.01569
101	1	ETECS02 Kasumi1_1	E	5	SW196654-6	3.125	SW196654-6	3.125	Compound			21.01.2020 04:35:00	4524600	-38.91181
102	1	ETECS02 Kasumi1_1	E	6	SW196654-6	1.5625	SW196654-6	3.125	Compound			21.01.2020 04:35:00	4626720	-37.471
103	1	ETECS02 Kasumi1_1	E	7	SW196654-6	7.81E-01	SW196654-6	3.125	Compound			21.01.2020 04:35:00	4712720	-36.25764
104	1	ETECS02 Kasumi1_1	E	8	SW196654-6	0	SW196654-6	3.125	Compound			21.01.2020 04:35:00	4821920	-34.71695
105	1	ETECS02 Kasumi1_1	E	9	SW196654-6	50	SW197516-3	0.0006	Compound			21.01.2020 04:35:00	3267120	-56.65348
106	1	ETECS02 Kasumi1_1	E	10	SW196654-6	25	SW197516-3	0.0006	Compound			21.01.2020 04:35:00	3885880	-47.92345
107	1	ETECS02 Kasumi1_1	E	11	SW196654-6	12.5	SW197516-3	0.0006	Compound			21.01.2020 04:35:00	4145680	-44.25796
108	1	ETECS02 Kasumi1_1	E	12	SW196654-6	6.25	SW197516-3	0.0006	Compound			21.01.2020 04:35:00	4133320	-44.43234
109	1	ETECS02 Kasumi1_1	E	13	SW196654-6	3.125	SW197516-3	0.0006	Compound			21.01.2020 04:35:00	3897560	-47.75866
110	1	ETECS02 Kasumi1_1	E	14	SW196654-6	1.5625	SW197516-3	0.0006	Compound			21.01.2020 04:35:00	4298440	-42.10268
111	1	ETECS02 Kasumi1_1	E	15	SW196654-6	7.81E-01	SW197516-3	0.0006	Compound			21.01.2020 04:35:00	4332320	-41.62467
112	1	ETECS02 Kasumi1_1	E	16	SW196654-6	0	SW197516-3	0.0006	Compound			21.01.2020 04:35:00	1673560	-79.13687
113	1	ETECS02 Kasumi1_1	E	17	SW196654-6	50	SW198953-3	0.0012	Compound			21.01.2020 04:35:00	3190720	-57.7314
114	1	ETECS02 Kasumi1_1	E	18	SW196654-6	25	SW198953-3	0.0012	Compound			21.01.2020 04:35:00	3579160	-52.25093
115	1	ETECS02 Kasumi1_1	E	19	SW196654-6	12.5	SW198953-3	0.0012	Compound			21.01.2020 04:35:00	4147880	-44.22692
116	1	ETECS02 Kasumi1_1	E	20	SW196654-6	6.25	SW198953-3	0.0012	Compound			21.01.2020 04:35:00	4030840	-45.87822
117	1	ETECS02 Kasumi1_1	E	21	SW196654-6	3.125	SW198953-3	0.0012	Compound			21.01.2020 04:35:00	4267320	-42.54175
118	1	ETECS02 Kasumi1_1	E	22	SW196654-6	1.5625	SW198953-3	0.0012	Compound			21.01.2020 04:35:00	4226480	-43.11795
119	1	ETECS02 Kasumi1_1	E	23	SW196654-6	7.81E-01	SW198953-3	0.0012	Compound			21.01.2020 04:35:00	4512080	-39.08845
120	1	ETECS02 Kasumi1_1	E	24	SW196654-6	0	SW198953-3	0.0012	Compound			21.01.2020 04:35:00	5683560	-22.56015
121	1	ETECS02 Kasumi1_1	F	1	SW196654-6	50	SW196654-6	1.5625	Compound			21.01.2020 04:35:00	3738520	-50.00254
122	1	ETECS02 Kasumi1_1	F	2	SW196654-6	25	SW196654-6	1.5625	Compound			21.01.2020 04:35:00	4529280	-38.84578
123	1	ETECS02 Kasumi1_1	F	3	SW196654-6	12.5	SW196654-6	1.5625	Compound			21.01.2020 04:35:00	4953280	-32.8636
124	1	ETECS02 Kasumi1_1	F	4	SW196654-6	6.25	SW196654-6	1.5625	Compound			21.01.2020 04:35:00	5071640	-31.19367
125	1	ETECS02 Kasumi1_1	F	5	SW196654-6	3.125	SW196654-6	1.5625	Compound			21.01.2020 04:35:00	5150120	-30.0864
126	1	ETECS02 Kasumi1_1	F	6	SW196654-6	1.5625	SW196654-6	1.5625	Compound			21.01.2020 04:35:00	5029440	-31.78907
127	1	ETECS02 Kasumi1_1	F	7	SW196654-6	7.81E-01	SW196654-6	1.5625	Compound			21.01.2020 04:35:00	4793520	-35.11764
128	1	ETECS02 Kasumi1_1	F	8	SW196654-6	0	SW196654-6	1.5625	Compound			21.01.2020 04:35:00	170600	-100.342
129	1	ETECS02 Kasumi1_1	F	9	SW196654-6	50	SW197516-3	0.0003	Compound			21.01.2020 04:35:00	3597840	-51.98738
130	1	ETECS02 Kasumi1_1	F	10	SW196654-6	25	SW197516-3	0.0003	Compound			21.01.2020 04:35:00	4350920	-41.36224
131	1	ETECS02 Kasumi1_1	F	11	SW196654-6	12.5	SW197516-3	0.0003	Compound			21.01.2020 04:35:00	4690200	-36.57537
132	1	ETECS02 Kasumi1_1	F	12	SW196654-6	6.25	SW197516-3	0.0003	Compound			21.01.2020 04:35:00	4612400	-37.67305
133	1	ETECS02 Kasumi1_1	F	13	SW196654-6	3.125	SW197516-3	0.0003	Compound			21.01.2020 04:35:00	4653320	-37.09571
134	1	ETECS02 Kasumi1_1	F	14	SW196654-6	1.5625	SW197516-3	0.0003	Compound			21.01.2020 04:35:00	4939320	-33.06056
135	1	ETECS02 Kasumi1_1	F	15	SW196654-6	7.81E-01	SW197516-3	0.0003	Compound			21.01.2020 04:35:00	4627760	-37.45633
136	1	ETECS02 Kasumi1_1	F	16	SW196654-6	0	SW197516-3	0.0003	Compound			21.01.2020 04:35:00	5715120	-22.11487
137	1	ETECS02 Kasumi1_1	F	17	SW196654-6	50	SW198953-3	0.0004	Compound			21.01.2020 04:35:00	3660360	-51.10529
138	1	ETECS02 Kasumi1_1	F	18	SW196654-6	25	SW198953-3	0.0004	Compound			21.01.2020 04:35:00	4098280	-44.92672
139	1	ETECS02 Kasumi1_1	F	19	SW196654-6	12.5	SW198953-3	0.0004	Compound			21.01.2020 04:35:00	4360640	-41.22511
140	1	ETECS02 Kasumi1_1	F	20	SW196654-6	6.25	SW198953-3	0.0004	Compound			21.01.2020 04:35:00	4552120	-38.52353
141	1	ETECS02 Kasumi1_1	F	21	SW196654-6	3.125	SW198953-3	0.0004	Compound			21.01.2020 04:35:00	4680880	-36.70687
142	1	ETECS02 Kasumi1_1	F	22	SW196654-6	1.5625	SW198953-3	0.0004	Compound			21.01.2020 04:35:00	4920040	-33.33258
143	1	ETECS02 Kasumi1_1	F	23	SW196654-6	7.81E-01	SW198953-3	0.0004	Compound			21.01.2020 04:35:00	4940120	-33.04927
144	1	ETECS02 Kasumi1_1	F	24	SW196654-6	0	SW198953-3	0.0004	Compound			21.01.2020 04:35:00	5947840	-18.83144
145	1	ETECS02 Kasumi1_1	G	1	SW196654-6	50	SW196654-6	7.81E-01	Compound			21.01.2020 04:35:00	3746040	-49.89644
146	1	ETECS02 Kasumi1_1	G	2	SW196654-6	25	SW196654-6	7.81E-01	Compound			21.01.2020 04:35:00	4248480	-42.80756
147	1	ETECS02 Kasumi1_1	G	3	SW196654-6	12.5	SW196654-6	7.81E-01	Compound			21.01.2020 04:35:00	4725840	-36.07253
148	1	ETECS02 Kasumi1_1	G	4	SW196654-6	6.25	SW196654-6	7.81E-01	Compound			21.01.2020 04:35:00	4833560	-34.55272
149	1	ETECS02 Kasumi1_1	G	5	SW196654-6	3.125	SW196654-6	7.81E-01	Compound			21.01.2020 04:35:00	4742760	-35.83381
150	1	ETECS02 Kasumi1_1	G	6	SW196654-6	1.5625	SW196654-6	7.81E-01	Compound			21.01.2020 04:35:00	5270440	-28.38882
151	1	ETECS02 Kasumi1_1	G	7	SW196654-6	7.81E-01	SW196654-6	7.81E-01	Compound			21.01.2020 04:35:00	4915360	-33.39861
152	1	ETECS02 Kasumi1_1	G	8	SW196654-6	0	SW196654-6	7.81E-01	Compound			21.01.2020 04:35:00	5108880	-30.66825
153	1	ETECS02 Kasumi1_1	G	9	SW196654-6	50	SW197516-3	0.0002	Compound			21.01.2020 04:35:00	3428360	-54.37856
154	1	ETECS02 Kasumi1_1	G	10	SW196654-6	25	SW197516-3	0.0002	Compound			21.01.2020 04:35:00	4029000	-45.90418
155	1	ETECS02 Kasumi1_1	G	11	SW196654-6	12.5	SW197516-3	0.0002	Compound			21.01.2020 04:35:00	4410080	-40.52756
156	1	ETECS02 Kasumi1_1	G	12	SW196654-6	6.25	SW197516-3	0.0002	Compound			21.01.2020 04:35:00	4531160	-38.81925
157	1	ETECS02 Kasumi1_1	G	13	SW196654-6	3.125	SW197516-3	0.0002	Compound			21.01.2020 04:35:00	4806360	-34.93648
158	1	ETECS02 Kasumi1_1	G	14	SW196654-6	1.5625	SW197516-3	0.0002	Compound			21.01.2020 04:35:00	4789160	-35.17915
159	1	ETECS02 Kasumi1_1	G	15	SW196654-6	7.81E-01	SW197516-3	0.0002	Compound			21.01.2020 04:35:00	4893080	-33.71296
160	1	ETECS02 Kasumi1_1	G	16	SW196654-6	0	SW197516-3	0.0002	Compound			21.01.2020 04:35:00	5616160	-23.51109
161	1	ETECS02 Kasumi1_1	G	17	SW196654-6	50	SW198953-3	0.0001	Compound			21.01.2020 04:35:00	3454360	-54.01173
162	1	ETECS02 Kasumi1_1	G	18	SW196654-6	25	SW198953-3	0.0001	Compound			21.01.2020 04:35:00	4243720	-42.87472
163	1	ETECS02 Kasumi1_1	G	19	SW196654-6	12.5	SW198953-3	0.0001	Compound			21.01.2020 04:35:00	4721440	-36.13461
164	1	ETECS02 Kasumi1_1	G	20	SW196654-6	6.25	SW198953-3	0.0001	Compound			21.01.2020 04:35:00	5307440	-27.86679
165	1	ETECS02 Kasumi1_1	G	21	SW196654-6	3.125	SW198953-3	0.0001	Compound			21.01.2020 04:35:00	4845720	-34.38115
166	1	ETECS02 Kasumi1_1	G	22	SW196654-6	1.5625	SW198953-3	0.0001	Compound			21.01.2020 04:35:00	4872120	-34.00868
167	1	ETECS02 Kasumi1_1	G	23	SW196654-6	7.81E-01	SW198953-3	0.0001	Compound			21.01.2020 04:35:00	5395000	-26.63141
168	1	ETECS02 Kasumi1_1	G	24	SW196654-6	0	SW198953-3	0.0001	Compound			21.01.2020 04:35:00	5738720	-21.7819
169	1	ETECS02 Kasumi1_1	H	1	SW196654-6	50	SW196654-6	0	Compound			21.01.2020 04:35:00	4046800	-45.65305
170	1	ETECS02 Kasumi1_1	H	2	SW196654-6	25	SW196654-6	0	Compound			21.01.2020 04:35:00	5001040	-32.18976
171	1	ETECS02 Kasumi1_1	H	3	SW196654-6	12.5	SW196654-6	0	Compound			21.01.2020 04:35:00	5487680	-25.3238
172	1	ETECS02 Kasumi1_1	H	4	SW196654-6	6.25	SW196654-6	0	Compound			21.01.2020 04:35:00	5529800	-24.72953
173	1	ETECS02 Kasumi1_1	H	5	SW196654-6	3.125	SW196654-6	0	Compound			21.01.2020 04:35:00	5608960	-23.61267
174	1	ETECS02 Kasumi1_1	H	6	SW196654-6	1.5625	SW196654-6	0	Compound			21.01.2020 04:35:00	5698880	-22.344
175	1	ETECS02 Kasumi1_1	H	7	SW196654-6	7.81E-01	SW196654-6	0	Compound			21.01.2020 04:35:00	5670840	-22.73961
176	1	ETECS02 Kasumi1_1	H	8	SW196654-6	0	SW196654-6	0	Compound			21.01.2020 04:35:00	6154520	-15.91541
177	1	ETECS02 Kasumi1_1	H	9	SW196654-6	50	SW197516-3	0	Compound			21.01.2020 04:35:00	4042600	-45.7123
178	1	ETECS02 Kasumi1_1	H	10	SW196654-6	25	SW197516-3	0	Compound			21.01.2020 04:35:00	5170600	-29.79745
179	1	ETECS02 Kasumi1_1	H	11	SW196654-6	12.5	SW197516-3	0	Compound			21.01.2020 04:35:00	5040160	-31.63782
180	1	ETECS02 Kasumi1_1	H	12	SW196654-6	6.25	SW197516-3	0	Compound			21.01.2020 04:35:00	5678600	-22.63013
181	1	ETECS02 Kasumi1_1	H	13	SW196654-6	3.125	SW197516-3	0	Compound			21.01.2020 04:35:00	5384840	-26.77476
182	1	ETECS02 Kasumi1_1	H	14	SW196654-6	1.5625	SW197516-3	0	Compound			21.01.2020 04:35:00	5686480	-22.51895
183	1	ETECS02 Kasumi1_1	H	15	SW196654-6	7.81E-01	SW197516-3	0	Compound			21.01.2020 04:35:00	5569560	-24.16856
184	1	ETECS02 Kasumi1_1	H	16	SW196654-6	0	SW197516-3	0	Compound			21.01.2020 04:35:00	6066360	-17.15926
185	1	ETECS02 Kasumi1_1	H	17	SW196654-6	50	SW198953-3	0	Compound			21.01.2020 04:35:00	3721760	-50.23901
186	1	ETECS02 Kasumi1_1	H	18	SW196654-6	25	SW198953-3	0	Compound			21.01.2020 04:35:00	4178800	-43.79067
187	1	ETECS02 Kasumi1_1	H	19	SW196654-6	12.5	SW198953-3	0	Compound			21.01.2020 04:35:00	4949280	-32.92004
188	1	ETECS02 Kasumi1_1	H	20	SW196654-6	6.25	SW198953-3	0	Compound			21.01.2020 04:35:00	5040120	-31.63838
189	1	ETECS02 Kasumi1_1	H	21	SW196654-6	3.125	SW198953-3	0	Compound			21.01.2020 04:35:00	5212720	-29.20319
190	1	ETECS02 Kasumi1_1	H	22	SW196654-6	1.5625	SW198953-3	0	Compound			21.01.2020 04:35:00	5264080	-28.47855
191	1	ETECS02 Kasumi1_1	H	23	SW196654-6	7.81E-01	SW198953-3	0	Compound			21.01.2020 04:35:00	5089800	-30.93745
192	1	ETECS02 Kasumi1_1	H	24	SW196654-6	0	SW198953-3	0	Compound			21.01.2020 04:35:00	6020840	-17.80149
